factory_no,machine_no,part_no,serial_no,timestamp,status
5,1,a42CLDR,a42CLDR0156661604164311,1604164311,beta_engine
5,1,a42CLDR,a42CLDR0156661604138609,1604138609,beta_engine
5,1,a42CLDR,a42CLDR0156661604199759,1604199759,beta_engine
5,1,a42CLDR,a42CLDR0156661604203101,1604203102,beta_engine
5,1,a42CLDR,a42CLDR0156661604126284,1604126285,beta_engine
5,1,a42CLDR,a42CLDR0156661604120823,1604120824,beta_engine
5,1,a42CLDR,a42CLDR0156661604150789,1604150790,beta_engine
5,1,a42CLDR,a42CLDR0156661604138921,1604138921,beta_engine
5,1,a42CLDR,a42CLDR0156661604162971,1604162972,beta_engine
5,1,a42CLDR,a42CLDR0156661604168946,1604168946,beta_engine
5,1,a42CLDR,a42CLDR0156661604142910,1604142910,beta_engine
5,1,a42CLDR,a42CLDR0156661604199736,1604199736,beta_engine
5,1,a42CLDR,a42CLDR0156661604246840,1604246841,beta_engine
5,1,a42CLDR,a42CLDR0156661604212910,1604212911,beta_engine
5,1,a42CLDR,a42CLDR0156661604249142,1604249143,beta_engine
5,1,a42CLDR,a42CLDR0156661604255901,1604255902,beta_engine
5,1,a42CLDR,a42CLDR0156661604244883,1604244884,beta_engine
5,1,a42CLDR,a42CLDR0156661604265701,1604265701,beta_engine
5,1,a42CLDR,a42CLDR0156661604253333,1604253333,beta_engine
5,1,a42CLDR,a42CLDR0156661604247872,1604247872,beta_engine
5,1,a42CLDR,a42CLDR0156661604207447,1604207448,beta_engine
5,1,a42CLDR,a42CLDR0156661604261964,1604261964,beta_engine
5,1,a42CLDR,a42CLDR0156661604262447,1604262447,beta_engine
5,1,a42CLDR,a42CLDR0156661604209311,1604209312,beta_engine
5,1,a42CLDR,a42CLDR0156661604230568,1604230569,beta_engine
5,1,a42CLDR,a42CLDR0156661604275444,1604275445,beta_engine
5,1,a42CLDR,a42CLDR0156661604228094,1604228094,beta_engine
5,1,a42CLDR,a42CLDR0156661604267090,1604267090,beta_engine
5,1,a42CLDR,a42CLDR0156661604223316,1604223316,beta_engine
5,1,a42CLDR,a42CLDR0156661604292197,1604292197,beta_engine
5,1,a42CLDR,a42CLDR0156661604217477,1604217477,beta_engine
5,1,a42CLDR,a42CLDR0156661604364257,1604364257,beta_engine
5,1,a42CLDR,a42CLDR0156661604360485,1604360485,beta_engine
5,1,a42CLDR,a42CLDR0156661604336013,1604336014,beta_engine
5,1,a42CLDR,a42CLDR0156661604350586,1604350587,beta_engine
5,1,a42CLDR,a42CLDR0156661604327370,1604327370,beta_engine
5,1,a42CLDR,a42CLDR0156661604368613,1604368614,beta_engine
5,1,a42CLDR,a42CLDR0156661604344084,1604344084,beta_engine
5,1,a42CLDR,a42CLDR0156661604303120,1604303120,beta_engine
5,1,a42CLDR,a42CLDR0156661604363192,1604363193,beta_engine
5,1,a42CLDR,a42CLDR0156661604346431,1604346432,beta_engine
5,1,a42CLDR,a42CLDR0156661604337652,1604337652,beta_engine
5,1,a42CLDR,a42CLDR0156661604333510,1604333510,beta_engine
5,1,a42CLDR,a42CLDR0156661604351369,1604351370,beta_engine
5,1,a42CLDR,a42CLDR0156661604368035,1604368035,beta_engine
5,1,a42CLDR,a42CLDR0156661604297405,1604297406,beta_engine
5,1,a42CLDR,a42CLDR0156661604379297,1604379298,beta_engine
5,1,a42CLDR,a42CLDR0156661604354678,1604354679,beta_engine
5,1,a42CLDR,a42CLDR0156661604332074,1604332075,beta_engine
5,1,a42CLDR,a42CLDR0156661604381561,1604381562,beta_engine
5,1,a42CLDR,a42CLDR0156661604440940,1604440940,beta_engine
5,1,a42CLDR,a42CLDR0156661604429961,1604429962,beta_engine
5,1,a42CLDR,a42CLDR0156661604384342,1604384342,beta_engine
5,1,a42CLDR,a42CLDR0156661604402012,1604402013,beta_engine
5,1,a42CLDR,a42CLDR0156661604448147,1604448147,beta_engine
5,1,a42CLDR,a42CLDR0156661604430759,1604430760,beta_engine
5,1,a42CLDR,a42CLDR0156661604441795,1604441796,beta_engine
5,1,a42CLDR,a42CLDR0156661604409190,1604409191,beta_engine
5,1,a42CLDR,a42CLDR0156661604417525,1604417526,beta_engine
5,1,a42CLDR,a42CLDR0156661604401234,1604401235,beta_engine
5,1,a42CLDR,a42CLDR0156661604397755,1604397756,beta_engine
5,1,a42CLDR,a42CLDR0156661604439730,1604439731,beta_engine
5,1,a42CLDR,a42CLDR0156661604439982,1604439982,beta_engine
5,1,a42CLDR,a42CLDR0156661604458495,1604458496,beta_engine
5,1,a42CLDR,a42CLDR0156661604383203,1604383203,beta_engine
5,1,a42CLDR,a42CLDR0156661604405272,1604405273,beta_engine
5,1,a42CLDR,a42CLDR0156661604431534,1604431534,beta_engine
5,1,a42CLDR,a42CLDR0156661604399098,1604399098,beta_engine
5,1,a42CLDR,a42CLDR0156661604432430,1604432430,beta_engine
5,1,a42CLDR,a42CLDR0156661604549407,1604549407,beta_engine
5,1,a42CLDR,a42CLDR0156661604474238,1604474238,beta_engine
5,1,a42CLDR,a42CLDR0156661604518960,1604518961,beta_engine
5,1,a42CLDR,a42CLDR0156661604545530,1604545530,beta_engine
5,1,a42CLDR,a42CLDR0156661604488041,1604488042,beta_engine
5,1,a42CLDR,a42CLDR0156661604531008,1604531009,beta_engine
5,1,a42CLDR,a42CLDR0156661604506098,1604506098,beta_engine
5,1,a42CLDR,a42CLDR0156661604544686,1604544686,beta_engine
5,1,a42CLDR,a42CLDR0156661604531567,1604531568,beta_engine
5,1,a42CLDR,a42CLDR0156661604497232,1604497232,beta_engine
5,1,a42CLDR,a42CLDR0156661604516557,1604516558,beta_engine
5,1,a42CLDR,a42CLDR0156661604553730,1604553731,beta_engine
5,1,a42CLDR,a42CLDR0156661604527792,1604527793,beta_engine
5,1,a42CLDR,a42CLDR0156661604516815,1604516816,beta_engine
5,1,a42CLDR,a42CLDR0156661604528550,1604528550,beta_engine
5,1,a42CLDR,a42CLDR0156661604508503,1604508504,beta_engine
5,1,a42CLDR,a42CLDR0156661604524616,1604524617,beta_engine
5,1,a42CLDR,a42CLDR0156661604512742,1604512743,beta_engine
5,1,a42CLDR,a42CLDR0156661604533139,1604533139,beta_engine
5,1,a42CLDR,a42CLDR0156661604604121,1604604122,beta_engine
5,1,a42CLDR,a42CLDR0156661604576348,1604576349,beta_engine
5,1,a42CLDR,a42CLDR0156661604567798,1604567798,beta_engine
5,1,a42CLDR,a42CLDR0156661604557840,1604557841,beta_engine
5,1,a42CLDR,a42CLDR0156661604606431,1604606432,beta_engine
5,1,a42CLDR,a42CLDR0156661604634421,1604634422,beta_engine
5,1,a42CLDR,a42CLDR0156661604616399,1604616400,beta_engine
5,1,a42CLDR,a42CLDR0156661604612695,1604612696,beta_engine
5,1,a42CLDR,a42CLDR0156661604629110,1604629110,beta_engine
5,1,a42CLDR,a42CLDR0156661604623828,1604623829,beta_engine
5,1,a42CLDR,a42CLDR0156661604587728,1604587728,beta_engine
5,1,a42CLDR,a42CLDR0156661604601464,1604601464,beta_engine
5,1,a42CLDR,a42CLDR0156661604614749,1604614750,beta_engine
5,1,a42CLDR,a42CLDR0156661604618548,1604618548,beta_engine
5,1,a42CLDR,a42CLDR0156661604630940,1604630940,beta_engine
5,1,a42CLDR,a42CLDR0156661604561831,1604561831,beta_engine
5,1,a42CLDR,a42CLDR0156661604566854,1604566855,beta_engine
5,1,a42CLDR,a42CLDR0156661604570130,1604570131,beta_engine
5,1,a42CLDR,a42CLDR0156661604615903,1604615904,beta_engine
5,1,a42CLDR,a42CLDR0156661604709733,1604709734,beta_engine
5,1,a42CLDR,a42CLDR0156661604667186,1604667186,beta_engine
5,1,a42CLDR,a42CLDR0156661604694761,1604694762,beta_engine
5,1,a42CLDR,a42CLDR0156661604660880,1604660881,beta_engine
5,1,a42CLDR,a42CLDR0156661604676312,1604676313,beta_engine
5,1,a42CLDR,a42CLDR0156661604718030,1604718030,beta_engine
5,1,a42CLDR,a42CLDR0156661604680571,1604680571,beta_engine
5,1,a42CLDR,a42CLDR0156661604671423,1604671424,beta_engine
5,1,a42CLDR,a42CLDR0156661604686274,1604686275,beta_engine
5,1,a42CLDR,a42CLDR0156661604654320,1604654321,beta_engine
5,1,a42CLDR,a42CLDR0156661604653993,1604653993,beta_engine
5,1,a42CLDR,a42CLDR0156661604708117,1604708118,beta_engine
5,1,a42CLDR,a42CLDR0156661604691690,1604691690,beta_engine
5,1,a42CLDR,a42CLDR0156661604716959,1604716960,beta_engine
5,1,a42CLDR,a42CLDR0156661604669511,1604669511,beta_engine
5,1,a42CLDR,a42CLDR0156661604650127,1604650128,beta_engine
5,1,a42CLDR,a42CLDR0156661604721434,1604721434,beta_engine
5,1,a42CLDR,a42CLDR0156661604670187,1604670188,beta_engine
5,1,a42CLDR,a42CLDR0156661604708018,1604708018,beta_engine
5,1,a42CLDR,a42CLDR0156661604775019,1604775020,beta_engine
5,1,a42CLDR,a42CLDR0156661604731033,1604731034,beta_engine
5,1,a42CLDR,a42CLDR0156661604794931,1604794931,beta_engine
5,1,a42CLDR,a42CLDR0156661604799495,1604799496,beta_engine
5,1,a42CLDR,a42CLDR0156661604792159,1604792160,beta_engine
5,1,a42CLDR,a42CLDR0156661604808645,1604808646,beta_engine
5,1,a42CLDR,a42CLDR0156661604768251,1604768252,beta_engine
5,1,a42CLDR,a42CLDR0156661604800585,1604800585,beta_engine
5,1,a42CLDR,a42CLDR0156661604773733,1604773733,beta_engine
5,1,a42CLDR,a42CLDR0156661604755034,1604755035,beta_engine
5,1,a42CLDR,a42CLDR0156661604736157,1604736158,beta_engine
5,1,a42CLDR,a42CLDR0156661604755550,1604755550,beta_engine
5,1,a42CLDR,a42CLDR0156661604743916,1604743917,beta_engine
5,1,a42CLDR,a42CLDR0156661604756899,1604756899,beta_engine
5,1,a42CLDR,a42CLDR0156661604793549,1604793550,beta_engine
5,1,a42CLDR,a42CLDR0156661604763089,1604763089,beta_engine
5,1,a42CLDR,a42CLDR0156661604782508,1604782508,beta_engine
5,1,a42CLDR,a42CLDR0156661604810222,1604810223,beta_engine
5,1,a42CLDR,a42CLDR0156661604794140,1604794141,beta_engine
5,1,a42CLDR,a42CLDR0156661604853608,1604853608,beta_engine
5,1,a42CLDR,a42CLDR0156661604867695,1604867695,beta_engine
5,1,a42CLDR,a42CLDR0156661604874871,1604874871,beta_engine
5,1,a42CLDR,a42CLDR0156661604879655,1604879656,beta_engine
5,1,a42CLDR,a42CLDR0156661604852420,1604852421,beta_engine
5,1,a42CLDR,a42CLDR0156661604827734,1604827735,beta_engine
5,1,a42CLDR,a42CLDR0156661604845664,1604845664,beta_engine
5,1,a42CLDR,a42CLDR0156661604831909,1604831910,beta_engine
5,1,a42CLDR,a42CLDR0156661604850761,1604850762,beta_engine
5,1,a42CLDR,a42CLDR0156661604825572,1604825572,beta_engine
5,1,a42CLDR,a42CLDR0156661604815357,1604815357,beta_engine
5,1,a42CLDR,a42CLDR0156661604879868,1604879869,beta_engine
5,1,a42CLDR,a42CLDR0156661604860619,1604860620,beta_engine
5,1,a42CLDR,a42CLDR0156661604867682,1604867683,beta_engine
5,1,a42CLDR,a42CLDR0156661604899433,1604899433,beta_engine
5,1,a42CLDR,a42CLDR0156661604889874,1604889874,beta_engine
5,1,a42CLDR,a42CLDR0156661604816516,1604816516,beta_engine
5,1,a42CLDR,a42CLDR0156661604849858,1604849858,beta_engine
5,1,a42CLDR,a42CLDR0156661604840790,1604840790,beta_engine
5,1,a42CLDR,a42CLDR0156661604986699,1604986700,beta_engine
5,1,a42CLDR,a42CLDR0156661604942335,1604942336,beta_engine
5,1,a42CLDR,a42CLDR0156661604950633,1604950634,beta_engine
5,1,a42CLDR,a42CLDR0156661604974003,1604974003,beta_engine
5,1,a42CLDR,a42CLDR0156661604984346,1604984346,beta_engine
5,1,a42CLDR,a42CLDR0156661604936625,1604936625,beta_engine
5,1,a42CLDR,a42CLDR0156661604948813,1604948814,beta_engine
5,1,a42CLDR,a42CLDR0156661604912519,1604912520,beta_engine
5,1,a42CLDR,a42CLDR0156661604974787,1604974787,beta_engine
5,1,a42CLDR,a42CLDR0156661604948887,1604948887,beta_engine
5,1,a42CLDR,a42CLDR0156661604912400,1604912401,beta_engine
5,1,a42CLDR,a42CLDR0156661604927208,1604927208,beta_engine
5,1,a42CLDR,a42CLDR0156661604924132,1604924132,beta_engine
5,1,a42CLDR,a42CLDR0156661604920072,1604920073,beta_engine
5,1,a42CLDR,a42CLDR0156661604975005,1604975006,beta_engine
5,1,a42CLDR,a42CLDR0156661604956281,1604956282,beta_engine
5,1,a42CLDR,a42CLDR0156661604982494,1604982494,beta_engine
5,1,a42CLDR,a42CLDR0156661604969469,1604969470,beta_engine
5,1,a42CLDR,a42CLDR0156661604974405,1604974406,beta_engine
5,1,a42CLDR,a42CLDR0156661604991225,1604991225,beta_engine
5,1,a42CLDR,a42CLDR0156661605034823,1605034824,beta_engine
5,1,a42CLDR,a42CLDR0156661605020369,1605020369,beta_engine
5,1,a42CLDR,a42CLDR0156661605049591,1605049591,beta_engine
5,1,a42CLDR,a42CLDR0156661605045590,1605045591,beta_engine
5,1,a42CLDR,a42CLDR0156661605040491,1605040491,beta_engine
5,1,a42CLDR,a42CLDR0156661604991988,1604991989,beta_engine
5,1,a42CLDR,a42CLDR0156661605035363,1605035364,beta_engine
5,1,a42CLDR,a42CLDR0156661605037203,1605037203,beta_engine
5,1,a42CLDR,a42CLDR0156661605030085,1605030085,beta_engine
5,1,a42CLDR,a42CLDR0156661605039354,1605039355,beta_engine
5,1,a42CLDR,a42CLDR0156661605017037,1605017037,beta_engine
5,1,a42CLDR,a42CLDR0156661605058456,1605058456,beta_engine
5,1,a42CLDR,a42CLDR0156661605062329,1605062329,beta_engine
5,1,a42CLDR,a42CLDR0156661605029516,1605029517,beta_engine
5,1,a42CLDR,a42CLDR0156661604993204,1604993205,beta_engine
5,1,a42CLDR,a42CLDR0156661605029306,1605029306,beta_engine
5,1,a42CLDR,a42CLDR0156661604990638,1604990638,beta_engine
5,1,a42CLDR,a42CLDR0156661604996105,1604996105,beta_engine
5,1,a42CLDR,a42CLDR0156661605147676,1605147677,beta_engine
5,1,a42CLDR,a42CLDR0156661605145728,1605145729,beta_engine
5,1,a42CLDR,a42CLDR0156661605094696,1605094696,beta_engine
5,1,a42CLDR,a42CLDR0156661605140387,1605140387,beta_engine
5,1,a42CLDR,a42CLDR0156661605075056,1605075057,beta_engine
5,1,a42CLDR,a42CLDR0156661605154962,1605154962,beta_engine
5,1,a42CLDR,a42CLDR0156661605079613,1605079613,beta_engine
5,1,a42CLDR,a42CLDR0156661605099795,1605099796,beta_engine
5,1,a42CLDR,a42CLDR0156661605152636,1605152636,beta_engine
5,1,a42CLDR,a42CLDR0156661605141018,1605141019,beta_engine
5,1,a42CLDR,a42CLDR0156661605095487,1605095488,beta_engine
5,1,a42CLDR,a42CLDR0156661605094110,1605094111,beta_engine
5,1,a42CLDR,a42CLDR0156661605113599,1605113599,beta_engine
5,1,a42CLDR,a42CLDR0156661605074769,1605074769,beta_engine
5,1,a42CLDR,a42CLDR0156661605086664,1605086664,beta_engine
5,1,a42CLDR,a42CLDR0156661605082198,1605082199,beta_engine
5,1,a42CLDR,a42CLDR0156661605156355,1605156356,beta_engine
5,1,a42CLDR,a42CLDR0156661605128732,1605128733,beta_engine
5,1,a42CLDR,a42CLDR0156661605110009,1605110010,beta_engine
5,1,a42CLDR,a42CLDR0156661605235295,1605235295,beta_engine
5,1,a42CLDR,a42CLDR0156661605215952,1605215952,beta_engine
5,1,a42CLDR,a42CLDR0156661605188964,1605188964,beta_engine
5,1,a42CLDR,a42CLDR0156661605196570,1605196570,beta_engine
5,1,a42CLDR,a42CLDR0156661605203143,1605203144,beta_engine
5,1,a42CLDR,a42CLDR0156661605186847,1605186847,beta_engine
5,1,a42CLDR,a42CLDR0156661605244232,1605244232,beta_engine
5,1,a42CLDR,a42CLDR0156661605215899,1605215899,beta_engine
5,1,a42CLDR,a42CLDR0156661605247076,1605247077,beta_engine
5,1,a42CLDR,a42CLDR0156661605243558,1605243558,beta_engine
5,1,a42CLDR,a42CLDR0156661605194931,1605194932,beta_engine
5,1,a42CLDR,a42CLDR0156661605243024,1605243024,beta_engine
5,1,a42CLDR,a42CLDR0156661605173004,1605173005,beta_engine
5,1,a42CLDR,a42CLDR0156661605225838,1605225838,beta_engine
5,1,a42CLDR,a42CLDR0156661605173174,1605173174,beta_engine
5,1,a42CLDR,a42CLDR0156661605171463,1605171464,beta_engine
5,1,a42CLDR,a42CLDR0156661605198223,1605198223,beta_engine
5,1,a42CLDR,a42CLDR0156661605189527,1605189527,beta_engine
5,1,a42CLDR,a42CLDR0156661605167604,1605167605,beta_engine
5,1,a42CLDR,a42CLDR0156661605263827,1605263827,beta_engine
5,1,a42CLDR,a42CLDR0156661605274803,1605274803,beta_engine
5,1,a42CLDR,a42CLDR0156661605278829,1605278830,beta_engine
5,1,a42CLDR,a42CLDR0156661605259945,1605259945,beta_engine
5,1,a42CLDR,a42CLDR0156661605332673,1605332674,beta_engine
5,1,a42CLDR,a42CLDR0156661605319747,1605319747,beta_engine
5,1,a42CLDR,a42CLDR0156661605266321,1605266321,beta_engine
5,1,a42CLDR,a42CLDR0156661605308950,1605308950,beta_engine
5,1,a42CLDR,a42CLDR0156661605323540,1605323541,beta_engine
5,1,a42CLDR,a42CLDR0156661605280051,1605280052,beta_engine
5,1,a42CLDR,a42CLDR0156661605281052,1605281053,beta_engine
5,1,a42CLDR,a42CLDR0156661605255396,1605255396,beta_engine
5,1,a42CLDR,a42CLDR0156661605295677,1605295677,beta_engine
5,1,a42CLDR,a42CLDR0156661605251215,1605251215,beta_engine
5,1,a42CLDR,a42CLDR0156661605293786,1605293787,beta_engine
5,1,a42CLDR,a42CLDR0156661605305542,1605305543,beta_engine
5,1,a42CLDR,a42CLDR0156661605265520,1605265521,beta_engine
5,1,a42CLDR,a42CLDR0156661605310089,1605310090,beta_engine
5,1,a42CLDR,a42CLDR0156661605324917,1605324918,beta_engine
5,1,a42CLDR,a42CLDR0156661605367993,1605367993,beta_engine
5,1,a42CLDR,a42CLDR0156661605366081,1605366082,beta_engine
5,1,a42CLDR,a42CLDR0156661605351931,1605351931,beta_engine
5,1,a42CLDR,a42CLDR0156661605417732,1605417732,beta_engine
5,1,a42CLDR,a42CLDR0156661605405235,1605405235,beta_engine
5,1,a42CLDR,a42CLDR0156661605362604,1605362604,beta_engine
5,1,a42CLDR,a42CLDR0156661605361549,1605361549,beta_engine
5,1,a42CLDR,a42CLDR0156661605381535,1605381536,beta_engine
5,1,a42CLDR,a42CLDR0156661605391535,1605391536,beta_engine
5,1,a42CLDR,a42CLDR0156661605338616,1605338616,beta_engine
5,1,a42CLDR,a42CLDR0156661605367946,1605367947,beta_engine
5,1,a42CLDR,a42CLDR0156661605383622,1605383623,beta_engine
5,1,a42CLDR,a42CLDR0156661605350825,1605350825,beta_engine
5,1,a42CLDR,a42CLDR0156661605400456,1605400456,beta_engine
5,1,a42CLDR,a42CLDR0156661605392185,1605392185,beta_engine
5,1,a42CLDR,a42CLDR0156661605373930,1605373931,beta_engine
5,1,a42CLDR,a42CLDR0156661605336624,1605336624,beta_engine
5,1,a42CLDR,a42CLDR0156661605378281,1605378282,beta_engine
5,1,a42CLDR,a42CLDR0156661605401234,1605401235,beta_engine
5,1,a42CLDR,a42CLDR0156661605472313,1605472313,beta_engine
5,1,a42CLDR,a42CLDR0156661605461819,1605461820,beta_engine
5,1,a42CLDR,a42CLDR0156661605487268,1605487268,beta_engine
5,1,a42CLDR,a42CLDR0156661605493302,1605493303,beta_engine
5,1,a42CLDR,a42CLDR0156661605479502,1605479503,beta_engine
5,1,a42CLDR,a42CLDR0156661605485592,1605485593,beta_engine
5,1,a42CLDR,a42CLDR0156661605436420,1605436421,beta_engine
5,1,a42CLDR,a42CLDR0156661605484017,1605484017,beta_engine
5,1,a42CLDR,a42CLDR0156661605476315,1605476315,beta_engine
5,1,a42CLDR,a42CLDR0156661605441726,1605441727,beta_engine
5,1,a42CLDR,a42CLDR0156661605449909,1605449910,beta_engine
5,1,a42CLDR,a42CLDR0156661605461948,1605461949,beta_engine
5,1,a42CLDR,a42CLDR0156661605472821,1605472821,beta_engine
5,1,a42CLDR,a42CLDR0156661605424092,1605424092,beta_engine
5,1,a42CLDR,a42CLDR0156661605483873,1605483873,beta_engine
5,1,a42CLDR,a42CLDR0156661605469369,1605469369,beta_engine
5,1,a42CLDR,a42CLDR0156661605470869,1605470870,beta_engine
5,1,a42CLDR,a42CLDR0156661605486626,1605486627,beta_engine
5,1,a42CLDR,a42CLDR0156661605438119,1605438120,beta_engine
5,1,a42CLDR,a42CLDR0156661605567092,1605567093,beta_engine
5,1,a42CLDR,a42CLDR0156661605574627,1605574628,beta_engine
5,1,a42CLDR,a42CLDR0156661605577528,1605577528,beta_engine
5,1,a42CLDR,a42CLDR0156661605539591,1605539592,beta_engine
5,1,a42CLDR,a42CLDR0156661605579527,1605579528,beta_engine
5,1,a42CLDR,a42CLDR0156661605529665,1605529665,beta_engine
5,1,a42CLDR,a42CLDR0156661605591654,1605591654,beta_engine
5,1,a42CLDR,a42CLDR0156661605587957,1605587957,beta_engine
5,1,a42CLDR,a42CLDR0156661605533052,1605533053,beta_engine
5,1,a42CLDR,a42CLDR0156661605565735,1605565735,beta_engine
5,1,a42CLDR,a42CLDR0156661605506888,1605506889,beta_engine
5,1,a42CLDR,a42CLDR0156661605540889,1605540890,beta_engine
5,1,a42CLDR,a42CLDR0156661605510037,1605510037,beta_engine
5,1,a42CLDR,a42CLDR0156661605556449,1605556449,beta_engine
5,1,a42CLDR,a42CLDR0156661605543104,1605543104,beta_engine
5,1,a42CLDR,a42CLDR0156661605556021,1605556022,beta_engine
5,1,a42CLDR,a42CLDR0156661605512414,1605512414,beta_engine
5,1,a42CLDR,a42CLDR0156661605565566,1605565566,beta_engine
5,1,a42CLDR,a42CLDR0156661605516786,1605516786,beta_engine
5,1,a42CLDR,a42CLDR0156661605634569,1605634569,beta_engine
5,1,a42CLDR,a42CLDR0156661605608374,1605608374,beta_engine
5,1,a42CLDR,a42CLDR0156661605593029,1605593029,beta_engine
5,1,a42CLDR,a42CLDR0156661605646859,1605646859,beta_engine
5,1,a42CLDR,a42CLDR0156661605625415,1605625416,beta_engine
5,1,a42CLDR,a42CLDR0156661605634415,1605634415,beta_engine
5,1,a42CLDR,a42CLDR0156661605664593,1605664594,beta_engine
5,1,a42CLDR,a42CLDR0156661605648605,1605648606,beta_engine
5,1,a42CLDR,a42CLDR0156661605661320,1605661320,beta_engine
5,1,a42CLDR,a42CLDR0156661605644379,1605644379,beta_engine
5,1,a42CLDR,a42CLDR0156661605669813,1605669814,beta_engine
5,1,a42CLDR,a42CLDR0156661605663764,1605663764,beta_engine
5,1,a42CLDR,a42CLDR0156661605673329,1605673330,beta_engine
5,1,a42CLDR,a42CLDR0156661605628903,1605628904,beta_engine
5,1,a42CLDR,a42CLDR0156661605601765,1605601766,beta_engine
5,1,a42CLDR,a42CLDR0156661605661491,1605661491,beta_engine
5,1,a42CLDR,a42CLDR0156661605606804,1605606804,beta_engine
5,1,a42CLDR,a42CLDR0156661605666021,1605666022,beta_engine
5,1,a42CLDR,a42CLDR0156661605671916,1605671916,beta_engine
5,1,a42CLDR,a42CLDR0156661605765007,1605765007,beta_engine
5,1,a42CLDR,a42CLDR0156661605747970,1605747970,beta_engine
5,1,a42CLDR,a42CLDR0156661605688548,1605688548,beta_engine
5,1,a42CLDR,a42CLDR0156661605747590,1605747591,beta_engine
5,1,a42CLDR,a42CLDR0156661605699051,1605699052,beta_engine
5,1,a42CLDR,a42CLDR0156661605726995,1605726996,beta_engine
5,1,a42CLDR,a42CLDR0156661605718985,1605718985,beta_engine
5,1,a42CLDR,a42CLDR0156661605763341,1605763342,beta_engine
5,1,a42CLDR,a42CLDR0156661605719949,1605719950,beta_engine
5,1,a42CLDR,a42CLDR0156661605758669,1605758669,beta_engine
5,1,a42CLDR,a42CLDR0156661605702545,1605702546,beta_engine
5,1,a42CLDR,a42CLDR0156661605760038,1605760038,beta_engine
5,1,a42CLDR,a42CLDR0156661605718243,1605718243,beta_engine
5,1,a42CLDR,a42CLDR0156661605719536,1605719537,beta_engine
5,1,a42CLDR,a42CLDR0156661605712317,1605712317,beta_engine
5,1,a42CLDR,a42CLDR0156661605740075,1605740076,beta_engine
5,1,a42CLDR,a42CLDR0156661605755943,1605755944,beta_engine
5,1,a42CLDR,a42CLDR0156661605735262,1605735263,beta_engine
5,1,a42CLDR,a42CLDR0156661605764311,1605764311,beta_engine
5,1,a42CLDR,a42CLDR0156661605832004,1605832005,beta_engine
5,1,a42CLDR,a42CLDR0156661605814989,1605814990,beta_engine
5,1,a42CLDR,a42CLDR0156661605813511,1605813512,beta_engine
5,1,a42CLDR,a42CLDR0156661605770079,1605770079,beta_engine
5,1,a42CLDR,a42CLDR0156661605813993,1605813994,beta_engine
5,1,a42CLDR,a42CLDR0156661605789688,1605789688,beta_engine
5,1,a42CLDR,a42CLDR0156661605834721,1605834722,beta_engine
5,1,a42CLDR,a42CLDR0156661605779586,1605779586,beta_engine
5,1,a42CLDR,a42CLDR0156661605778991,1605778992,beta_engine
5,1,a42CLDR,a42CLDR0156661605773974,1605773974,beta_engine
5,1,a42CLDR,a42CLDR0156661605813034,1605813034,beta_engine
5,1,a42CLDR,a42CLDR0156661605844868,1605844868,beta_engine
5,1,a42CLDR,a42CLDR0156661605767828,1605767829,beta_engine
5,1,a42CLDR,a42CLDR0156661605803387,1605803388,beta_engine
5,1,a42CLDR,a42CLDR0156661605782767,1605782768,beta_engine
5,1,a42CLDR,a42CLDR0156661605777325,1605777325,beta_engine
5,1,a42CLDR,a42CLDR0156661605846989,1605846990,beta_engine
5,1,a42CLDR,a42CLDR0156661605800574,1605800574,beta_engine
5,1,a42CLDR,a42CLDR0156661605798695,1605798696,beta_engine
5,1,a42CLDR,a42CLDR0156661605877063,1605877064,beta_engine
5,1,a42CLDR,a42CLDR0156661605861021,1605861022,beta_engine
5,1,a42CLDR,a42CLDR0156661605937778,1605937778,beta_engine
5,1,a42CLDR,a42CLDR0156661605894592,1605894592,beta_engine
5,1,a42CLDR,a42CLDR0156661605930329,1605930329,beta_engine
5,1,a42CLDR,a42CLDR0156661605884480,1605884480,beta_engine
5,1,a42CLDR,a42CLDR0156661605913958,1605913959,beta_engine
5,1,a42CLDR,a42CLDR0156661605874456,1605874456,beta_engine
5,1,a42CLDR,a42CLDR0156661605884375,1605884375,beta_engine
5,1,a42CLDR,a42CLDR0156661605879644,1605879644,beta_engine
5,1,a42CLDR,a42CLDR0156661605932068,1605932068,beta_engine
5,1,a42CLDR,a42CLDR0156661605911309,1605911309,beta_engine
5,1,a42CLDR,a42CLDR0156661605883627,1605883627,beta_engine
5,1,a42CLDR,a42CLDR0156661605866426,1605866427,beta_engine
5,1,a42CLDR,a42CLDR0156661605884052,1605884052,beta_engine
5,1,a42CLDR,a42CLDR0156661605859406,1605859406,beta_engine
5,1,a42CLDR,a42CLDR0156661605888947,1605888947,beta_engine
5,1,a42CLDR,a42CLDR0156661605877808,1605877809,beta_engine
5,1,a42CLDR,a42CLDR0156661605852385,1605852386,beta_engine
5,1,a42CLDR,a42CLDR0156661605940562,1605940562,beta_engine
5,1,a42CLDR,a42CLDR0156661605965288,1605965289,beta_engine
5,1,a42CLDR,a42CLDR0156661606019027,1606019028,beta_engine
5,1,a42CLDR,a42CLDR0156661605986815,1605986816,beta_engine
5,1,a42CLDR,a42CLDR0156661605998680,1605998681,beta_engine
5,1,a42CLDR,a42CLDR0156661606000294,1606000295,beta_engine
5,1,a42CLDR,a42CLDR0156661605970581,1605970582,beta_engine
